trace_id,time,station_id,lifecycle:transition,concept:name,org:resource,lifecycle
14-p14,2025-09-05T12:37:10.059125,station11,assign,station11,station11_LOAD,station11_LOAD
5-p5,2025-09-05T12:37:13.216455,station51,assign,station51,station51_LOAD,station51_LOAD
14-p14,2025-09-05T12:37:13.542474,station11,start,station11,station11_PROCESS,station11_PROCESS
9-p9,2025-09-05T12:37:13.658482,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
5-p5,2025-09-05T12:37:13.745238,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
7-p7,2025-09-05T12:37:14.566995,station41,assign,station41,station41_LOAD,station41_LOAD
5-p5,2025-09-05T12:37:16.626645,station51,start,station51,station51_PROCESS,station51_PROCESS
7-p7,2025-09-05T12:37:18.041536,station41,start,station41,station41_PROCESS,station41_PROCESS
9-p9,2025-09-05T12:37:18.886716,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
11-p11,2025-09-05T12:37:19.544154,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
11-p11,2025-09-05T12:37:19.641438,station21,complete,station21,station21_TRANSFER,station21_TRANSFER
13-p13,2025-09-05T12:37:20.470123,station21,assign,station21,station21_LOAD,station21_LOAD
2-p2,2025-09-05T12:37:21.556319,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
9-p9,2025-09-05T12:37:22.330469,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
11-p11,2025-09-05T12:37:22.873853,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
9-p9,2025-09-05T12:37:23.865892,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
13-p13,2025-09-05T12:37:23.911940,station21,start,station21,station21_PROCESS,station21_PROCESS
12-p12,2025-09-05T12:37:24.719992,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
9-p9,2025-09-05T12:37:27.287189,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
12-p12,2025-09-05T12:37:28.056936,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
9-p9,2025-09-05T12:37:28.774250,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
7-p7,2025-09-05T12:37:28.987270,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
7-p7,2025-09-05T12:37:29.459957,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
11-p11,2025-09-05T12:37:29.747375,station31,assign,station31,station31_LOAD,station31_LOAD
14-p14,2025-09-05T12:37:30.046099,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
6-p6,2025-09-05T12:37:30.293980,station41,assign,station41,station41_LOAD,station41_LOAD
15-p15,2025-09-05T12:37:30.789706,station11,assign,station11,station11_LOAD,station11_LOAD
9-p9,2025-09-05T12:37:32.188005,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
7-p7,2025-09-05T12:37:32.406865,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
14-p14,2025-09-05T12:37:32.849206,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
11-p11,2025-09-05T12:37:33.040259,station31,start,station31,station31_PROCESS,station31_PROCESS
6-p6,2025-09-05T12:37:33.752939,station41,start,station41,station41_PROCESS,station41_PROCESS
7-p7,2025-09-05T12:37:33.921800,station52,assign,station52,station52_LOAD,station52_LOAD
15-p15,2025-09-05T12:37:34.188350,station11,start,station11,station11_PROCESS,station11_PROCESS
8-p8,2025-09-05T12:37:34.597673,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
4-p4,2025-09-05T12:37:34.944220,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
10-p10,2025-09-05T12:37:35.451707,station22,complete,station22,station22_TRANSFER,station22_TRANSFER
2-p2,2025-09-05T12:37:35.691065,station61,assign,station61,station61_LOAD,station61_LOAD
14-p14,2025-09-05T12:37:36.184733,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
12-p12,2025-09-05T12:37:36.273317,station22,assign,station22,station22_LOAD,station22_LOAD
7-p7,2025-09-05T12:37:37.430367,station52,start,station52,station52_PROCESS,station52_PROCESS
4-p4,2025-09-05T12:37:37.506075,station71,assign,station71,station71_LOAD,station71_LOAD
8-p8,2025-09-05T12:37:38.052044,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
2-p2,2025-09-05T12:37:39.132566,station61,start,station61,station61_PROCESS,station61_PROCESS
12-p12,2025-09-05T12:37:39.641897,station22,start,station22,station22_PROCESS,station22_PROCESS
14-p14,2025-09-05T12:37:40.466749,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
4-p4,2025-09-05T12:37:40.804453,station71,start,station71,station71_PROCESS,station71_PROCESS
5-p5,2025-09-05T12:37:43.765424,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
14-p14,2025-09-05T12:37:43.791712,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
5-p5,2025-09-05T12:37:45.004423,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
6-p6,2025-09-05T12:37:45.143847,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
18-p18,2025-09-05T12:37:45.417551,corner2,start,corner2,corner2_START,corner2_START
8-p8,2025-09-05T12:37:45.854454,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
5-p5,2025-09-05T12:37:47.184441,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
18-p18,2025-09-05T12:37:47.636878,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
4-p4,2025-09-05T12:37:49.159591,corner1,start,corner1,corner1_RETURN,corner1_RETURN
8-p8,2025-09-05T12:37:49.263193,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
4-p4,2025-09-05T12:37:49.903856,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
11-p11,2025-09-05T12:37:50.076412,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
6-p6,2025-09-05T12:37:50.094640,station51,assign,station51,station51_LOAD,station51_LOAD
15-p15,2025-09-05T12:37:50.442439,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
10-p10,2025-09-05T12:37:50.818056,station31,assign,station31,station31_LOAD,station31_LOAD
8-p8,2025-09-05T12:37:50.832870,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
4-p4,2025-09-05T12:37:51.072524,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
16-p16,2025-09-05T12:37:51.172711,station11,assign,station11,station11_LOAD,station11_LOAD
11-p11,2025-09-05T12:37:51.832710,station41,assign,station41,station41_LOAD,station41_LOAD
15-p15,2025-09-05T12:37:53.268148,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
6-p6,2025-09-05T12:37:53.545490,station51,start,station51,station51_PROCESS,station51_PROCESS
10-p10,2025-09-05T12:37:54.213305,station31,start,station31,station31_PROCESS,station31_PROCESS
8-p8,2025-09-05T12:37:54.247176,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
16-p16,2025-09-05T12:37:54.574235,station11,start,station11,station11_PROCESS,station11_PROCESS
11-p11,2025-09-05T12:37:55.278934,station41,start,station41,station41_PROCESS,station41_PROCESS
15-p15,2025-09-05T12:37:56.562126,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
15-p15,2025-09-05T12:37:58.181890,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
4-p4,2025-09-05T12:37:59.916562,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
15-p15,2025-09-05T12:38:01.501515,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
11-p11,2025-09-05T12:38:03.079277,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
11-p11,2025-09-05T12:38:03.509555,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
9-p9,2025-09-05T12:38:04.337999,station41,assign,station41,station41_LOAD,station41_LOAD
7-p7,2025-09-05T12:38:04.341462,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
2-p2,2025-09-05T12:38:04.441701,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
5-p5,2025-09-05T12:38:05.199252,station61,assign,station61,station61_LOAD,station61_LOAD
11-p11,2025-09-05T12:38:06.496235,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
2-p2,2025-09-05T12:38:07.120281,station71,assign,station71,station71_LOAD,station71_LOAD
9-p9,2025-09-05T12:38:07.941377,station41,start,station41,station41_PROCESS,station41_PROCESS
11-p11,2025-09-05T12:38:07.988106,station52,assign,station52,station52_LOAD,station52_LOAD
13-p13,2025-09-05T12:38:08.597290,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
13-p13,2025-09-05T12:38:08.602136,station21,complete,station21,station21_TRANSFER,station21_TRANSFER
5-p5,2025-09-05T12:38:08.684992,station61,start,station61,station61_PROCESS,station61_PROCESS
14-p14,2025-09-05T12:38:09.443189,station21,assign,station21,station21_LOAD,station21_LOAD
2-p2,2025-09-05T12:38:10.453852,station71,start,station71,station71_PROCESS,station71_PROCESS
10-p10,2025-09-05T12:38:10.539179,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
16-p16,2025-09-05T12:38:10.994317,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
11-p11,2025-09-05T12:38:11.525271,station52,start,station52,station52_PROCESS,station52_PROCESS
17-p17,2025-09-05T12:38:11.731213,station11,assign,station11,station11_LOAD,station11_LOAD
13-p13,2025-09-05T12:38:11.908371,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
14-p14,2025-09-05T12:38:12.851997,station21,start,station21,station21_PROCESS,station21_PROCESS
16-p16,2025-09-05T12:38:13.682947,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
17-p17,2025-09-05T12:38:15.117302,station11,start,station11,station11_PROCESS,station11_PROCESS
9-p9,2025-09-05T12:38:16.201430,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
16-p16,2025-09-05T12:38:17.016930,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
10-p10,2025-09-05T12:38:17.042871,station41_pass,start,station41_pass,station41_pass_PASS,station41_pass_PASS
2-p2,2025-09-05T12:38:17.638046,corner1,start,corner1,corner1_RETURN,corner1_RETURN
2-p2,2025-09-05T12:38:18.240781,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
16-p16,2025-09-05T12:38:18.628693,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
13-p13,2025-09-05T12:38:18.830587,station31,assign,station31,station31_LOAD,station31_LOAD
2-p2,2025-09-05T12:38:19.528065,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
10-p10,2025-09-05T12:38:20.475995,station41_pass,complete,station41_pass,station41_pass_TRANSFER,station41_pass_TRANSFER
6-p6,2025-09-05T12:38:20.675425,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
8-p8,2025-09-05T12:38:21.286784,station41,assign,station41,station41_LOAD,station41_LOAD
6-p6,2025-09-05T12:38:21.641654,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
16-p16,2025-09-05T12:38:21.948260,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
13-p13,2025-09-05T12:38:22.112272,station31,start,station31,station31_PROCESS,station31_PROCESS
9-p9,2025-09-05T12:38:22.487696,station51,assign,station51,station51_LOAD,station51_LOAD
6-p6,2025-09-05T12:38:24.110001,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
15-p15,2025-09-05T12:38:24.476383,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
8-p8,2025-09-05T12:38:24.743393,station41,start,station41,station41_PROCESS,station41_PROCESS
9-p9,2025-09-05T12:38:25.992539,station51,start,station51,station51_PROCESS,station51_PROCESS
10-p10,2025-09-05T12:38:26.827579,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
15-p15,2025-09-05T12:38:27.795276,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
2-p2,2025-09-05T12:38:28.379719,splitter5,complete,splitter5,splitter5_SCRAP,splitter5_SCRAP
15-p15,2025-09-05T12:38:29.439903,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
10-p10,2025-09-05T12:38:30.243398,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
17-p17,2025-09-05T12:38:31.267627,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
10-p10,2025-09-05T12:38:31.858762,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
18-p18,2025-09-05T12:38:32.017972,station11,assign,station11,station11_LOAD,station11_LOAD
8-p8,2025-09-05T12:38:32.475208,station51_pass,start,station51_pass,station51_pass_PASS,station51_pass_PASS
15-p15,2025-09-05T12:38:32.751546,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
8-p8,2025-09-05T12:38:32.821830,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
17-p17,2025-09-05T12:38:34.013533,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
5-p5,2025-09-05T12:38:34.272371,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
7-p7,2025-09-05T12:38:35.017399,station61,assign,station61,station61_LOAD,station61_LOAD
10-p10,2025-09-05T12:38:35.277338,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
18-p18,2025-09-05T12:38:35.395643,station11,start,station11,station11_PROCESS,station11_PROCESS
8-p8,2025-09-05T12:38:35.901643,station51_pass,complete,station51_pass,station51_pass_TRANSFER,station51_pass_TRANSFER
5-p5,2025-09-05T12:38:36.874462,station71,assign,station71,station71_LOAD,station71_LOAD
17-p17,2025-09-05T12:38:37.326836,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
7-p7,2025-09-05T12:38:38.386961,station61,start,station61,station61_PROCESS,station61_PROCESS
17-p17,2025-09-05T12:38:38.959348,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
5-p5,2025-09-05T12:38:40.188939,station71,start,station71,station71_PROCESS,station71_PROCESS
17-p17,2025-09-05T12:38:42.269840,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
11-p11,2025-09-05T12:38:42.457403,station52,complete,station52,station52_TRANSFER,station52_TRANSFER
8-p8,2025-09-05T12:38:43.298128,station52,assign,station52,station52_LOAD,station52_LOAD
19-p19,2025-09-05T12:38:44.241867,corner2,start,corner2,corner2_START,corner2_START
19-p19,2025-09-05T12:38:46.472823,corner2,complete,corner2,corner2_TRANSFER,corner2_TRANSFER
8-p8,2025-09-05T12:38:46.918172,station52,start,station52,station52_PROCESS,station52_PROCESS
5-p5,2025-09-05T12:38:47.874605,corner1,start,corner1,corner1_RETURN,corner1_RETURN
5-p5,2025-09-05T12:38:48.231531,station71,complete,station71,station71_TRANSFER,station71_TRANSFER
16-p16,2025-09-05T12:38:49.180649,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
5-p5,2025-09-05T12:38:49.765908,corner1,complete,corner1,corner1_TRANSFER,corner1_TRANSFER
6-p6,2025-09-05T12:38:50.420862,station41,assign,station41,station41_LOAD,station41_LOAD
18-p18,2025-09-05T12:38:51.704077,station11,complete,station11,station11_TRANSFER,station11_TRANSFER
19-p19,2025-09-05T12:38:52.436885,station11,assign,station11,station11_LOAD,station11_LOAD
16-p16,2025-09-05T12:38:52.513188,station21_pass,complete,station21_pass,station21_pass_TRANSFER,station21_pass_TRANSFER
9-p9,2025-09-05T12:38:52.865626,station52_pass,start,station52_pass,station52_pass_PASS,station52_pass_PASS
6-p6,2025-09-05T12:38:53.896920,station41,start,station41,station41_PROCESS,station41_PROCESS
9-p9,2025-09-05T12:38:53.961377,station51,complete,station51,station51_TRANSFER,station51_TRANSFER
16-p16,2025-09-05T12:38:54.236726,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
19-p19,2025-09-05T12:38:55.953980,station11,start,station11,station11_PROCESS,station11_PROCESS
9-p9,2025-09-05T12:38:56.305300,station52_pass,complete,station52_pass,station52_pass_TRANSFER,station52_pass_TRANSFER
13-p13,2025-09-05T12:38:57.527315,station31,complete,station31,station31_TRANSFER,station31_TRANSFER
16-p16,2025-09-05T12:38:57.548500,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
17-p17,2025-09-05T12:38:58.354034,station31_pass,start,station31_pass,station31_pass_PASS,station31_pass_PASS
5-p5,2025-09-05T12:38:58.555922,splitter5,complete,splitter5,splitter5_FINISH,splitter5_FINISH
14-p14,2025-09-05T12:38:59.155266,station21,complete,station21,station21_TRANSFER,station21_TRANSFER
14-p14,2025-09-05T12:38:59.406191,station22_pass,start,station22_pass,station22_pass_PASS,station22_pass_PASS
18-p18,2025-09-05T12:38:59.962247,station21,assign,station21,station21_LOAD,station21_LOAD
6-p6,2025-09-05T12:39:01.673328,station51,assign,station51,station51_LOAD,station51_LOAD
17-p17,2025-09-05T12:39:01.708000,station31_pass,complete,station31_pass,station31_pass_TRANSFER,station31_pass_TRANSFER
6-p6,2025-09-05T12:39:02.339097,station41,complete,station41,station41_TRANSFER,station41_TRANSFER
14-p14,2025-09-05T12:39:02.717523,station22_pass,complete,station22_pass,station22_pass_TRANSFER,station22_pass_TRANSFER
13-p13,2025-09-05T12:39:03.183818,station41,assign,station41,station41_LOAD,station41_LOAD
18-p18,2025-09-05T12:39:03.388307,station21,start,station21,station21_PROCESS,station21_PROCESS
7-p7,2025-09-05T12:39:04.075625,station61,complete,station61,station61_TRANSFER,station61_TRANSFER
15-p15,2025-09-05T12:39:04.219740,station21_pass,start,station21_pass,station21_pass_PASS,station21_pass_PASS
10-p10,2025-09-05T12:39:04.939803,station61_pass,start,station61_pass,station61_pass_PASS,station61_pass_PASS
6-p6,2025-09-05T12:39:05.081736,station51,start,station51,station51_PROCESS,station51_PROCESS
